id,text,user_id,user_name,created_at,likes,reply_to_id,reply_to_text
5077469226601150,这难道不是投毒,2110402055,泡泡糖332,Wed Sep 11 17:21:01 +0800 2024,6,,
5077472668550076,不是人的做法,1302640615,快乐美一天2021,Wed Sep 11 17:34:42 +0800 2024,4,,
5077473907705645,就说谁敢用保姆？,6135255744,一切都OKey啊,Wed Sep 11 17:39:37 +0800 2024,4,,
5077478463504455,给婴儿喂安眠药，相当于下毒，这尼玛是犯罪,1859661774,金华磊哥,Wed Sep 11 17:57:42 +0800 2024,3,,
5077477234311241,有点后怕，之前让保姆和孩子睡她也是睡的很熟,6214721527,傲娇吐槽妹,Wed Sep 11 17:52:49 +0800 2024,2,,
5077470922151600,这个保姆的单位要查查了，肯定不止她一个保姆这么做,6206770112,李柏舟-,Wed Sep 11 17:27:45 +0800 2024,7,,
5077476185214817,赔偿就行了？这不是犯罪吗,5092700412,樱花雪77601,Wed Sep 11 17:48:40 +0800 2024,6,,
5077474776451277,孩子还是自己带才安全……,1420398274,乔志峰,Wed Sep 11 17:43:04 +0800 2024,4,,
5077469648389328,还有喂氯雷他定药片的，月嫂之间心照不宜的睡眠药,2692059321,时空中的星云,Wed Sep 11 17:22:42 +0800 2024,5,,
5077486159266163,花高薪请人来伤害自己宝宝,1814169682,自然是一种最好的状态,Wed Sep 11 18:28:17 +0800 2024,2,,
5077483819370340,才陪1萬元！小寶寶那麼小，萬一吃多了怎麼辦！,1734729297,SARAHBABYWU,Wed Sep 11 18:19:00 +0800 2024,2,,
5077474230405190,这难道不是犯罪吗,2853035125,吉祥小窝2012,Wed Sep 11 17:40:54 +0800 2024,1,,
5077493410955586,哎这世道什么人都有，自己带踏实,2172417274,乔克叔叔的时光机,Wed Sep 11 18:57:06 +0800 2024,0,,
5077487472084389,月嫂行业门槛太低了,2723305213,马咩-,Wed Sep 11 18:33:31 +0800 2024,0,,
5077483396007912,这个年代，还有什么人能信,5484590198,龚俊的女人520,Wed Sep 11 18:17:19 +0800 2024,1,,
5077481666905535,应该坐牢，同时赔偿10万,2654064651,我是阿Q2012,Wed Sep 11 18:10:27 +0800 2024,0,,
5077481646202694,上诉吧,1823407662,夏天就是比冬天好,Wed Sep 11 18:10:22 +0800 2024,0,,
5077478985174483,不用坐牢？,1785566000,懒得去想SLY,Wed Sep 11 17:59:48 +0800 2024,0,,
5077478916490107,怎么忍心，他只是一个宝宝,2602167913,聆听第六感,Wed Sep 11 17:59:31 +0800 2024,0,,
5077477426991989,@小狗的情绪都被允许,5032285386,奥斯穆德萨德勒,Wed Sep 11 17:53:36 +0800 2024,0,,
5077497388208222,才一万啊,2792564321,爱山楂的莫晓娜,Wed Sep 11 19:12:55 +0800 2024,0,,
5077494753134512,也忒大胆了吧,1278592557,大单间,Wed Sep 11 19:02:26 +0800 2024,0,,
5077494273151308,@17岁中年大叔,2641313623,蔡卓比吉尼,Wed Sep 11 19:00:33 +0800 2024,0,,
5077493266782312,他的安眠药在哪里买的,3282811681,白肩姑娘,Wed Sep 11 18:56:33 +0800 2024,0,,
5077493258128276,她居然还好意思要工资,1224686917,Pin_niP,Wed Sep 11 18:56:31 +0800 2024,0,,
5077490632491979,@CHENyz- @Li-Meng-qi,1755324315,早安咕噜呼噜,Wed Sep 11 18:46:05 +0800 2024,0,,
5077490093263756,好保姆是不流通的,6938394180,各位道友-祝我们顺风顺水财源滚,Wed Sep 11 18:43:56 +0800 2024,0,,
5077489449961602,@YuenshanHo 我的天,2259754352,LEEFAMV,Wed Sep 11 18:41:23 +0800 2024,0,,
5077489183098415,这是行业潜规则，所以各位新手妈妈们，再难都要带着孩子自己睡,2900483857,杨公纸_,Wed Sep 11 18:40:19 +0800 2024,0,,
5077489172878401,？？？,2029412663,尐嘢貓尒姐,Wed Sep 11 18:40:17 +0800 2024,0,,
5077489036560144,宝妈的名字一点不保护，月嫂的名字倒是注意隐私,5346642694,南山的渔城,Wed Sep 11 18:39:44 +0800 2024,0,,
5077487937914597,马上也要请月嫂了，看到这种新闻就担忧，哎,1272823782,好黑的小白_,Wed Sep 11 18:35:22 +0800 2024,0,,
5077486186529085,？？罚一万，震惊,2109606863,老赵有点晕,Wed Sep 11 18:28:24 +0800 2024,0,,
5077483914790044,不用坐牢？,1906203163,吴小福谢谢庄子,Wed Sep 11 18:19:23 +0800 2024,0,,
5077482245983561,几个月大，天天被喂安眠药才赔一万。。。。,2625098802,半夏瑾年笑靥如花,Wed Sep 11 18:12:45 +0800 2024,1,,
5077482056977473,好家伙可怕啊,1458348121,萌面吐槽菌,Wed Sep 11 18:12:00 +0800 2024,0,,
5077480526055553,@種瑜 以后有孩子不敢请月嫂了,6403783455,赵秋裤chillqoo,Wed Sep 11 18:05:55 +0800 2024,0,,
5077479070632702,应该算投毒,1823286463,幸福潮声,Wed Sep 11 18:00:08 +0800 2024,0,,
5077478186418621,谋杀,3233759781,丹顶鹤双翼皎皎,Wed Sep 11 17:56:36 +0800 2024,0,,
5077476411182215,谷维素我母亲更年期的时候缓解失眠盗汗吃的，带过孩子的家长都知道新生儿绝大多数的💊都不能吃！建议带孩子全面检查身体，不过这么小的孩子影响可能要大了才显现！家长不能这么算了啊,2615259565,diva_cecilia,Wed Sep 11 17:49:34 +0800 2024,0,,
5077475927525773,@lofu那样的球 @lofu那样的球 @lofu那样的球 @lofu那样的球 @lofu那样的球 @lofu那样的球 @lofu那样的球,3681824141,猎人的小熊座,Wed Sep 11 17:47:39 +0800 2024,0,,
5077475543222141,@朝云夕暮 要不是包包是亲生的，我有时候都快忍不住了,3148234474,那是一只落基山羊,Wed Sep 11 17:46:07 +0800 2024,0,,
5077473273841553,孩子还是自己看着放心,5027537176,justmeowmeowo,Wed Sep 11 17:37:06 +0800 2024,1,,
5077470754376727,洗洗特伐,2170678962,用户wyfdcrsjdvduenw7348392,Wed Sep 11 17:27:05 +0800 2024,0,,
5077477112677212,好的保姆只有口口相传，这绝对不知第一次这么做了。,3282659232,汐若少年伊人醉,Wed Sep 11 17:52:21 +0800 2024,2,,
5077472809320989,天呐，幸好这个妈妈细心！发现的早,1223189821,一颗溃疡,Wed Sep 11 17:35:14 +0800 2024,2,,
5077472658066563,要是我我一定会会打死这个月嫂,1717729090,额琳图娅,Wed Sep 11 17:34:39 +0800 2024,3,,
5077471710415684,没耐心就别去做保姆别去做月嫂,6003680583,苏安乔君,Wed Sep 11 17:30:53 +0800 2024,2,,
5077471590351087,好多保姆给婴儿喂安眠药 坏了良心了,3122595565,Milkie_Wang,Wed Sep 11 17:30:24 +0800 2024,1,,
5077497563582387,哪家的家政公司应该明示出来,1173168385,钟w钟,Wed Sep 11 19:13:37 +0800 2024,0,,
5077497314283872,才一万元？！,2201622660,杠精退散散散散,Wed Sep 11 19:12:38 +0800 2024,0,,
5077497288856000,@用户可莉芭芭拉 害怕。。。都不敢请月嫂了,5055915355,-kirlia-,Wed Sep 11 19:12:32 +0800 2024,0,,
5077497189761836,还敢拖欠保姆费用，那不是自找苦吃，现在顾月嫂都要好好对待，将心比心，保姆才会好好带孩子,7308664616,穎琦i恋,Wed Sep 11 19:12:08 +0800 2024,0,,
5077496826171067,……,1987995385,那些你很冒险的梦Ariel,Wed Sep 11 19:10:41 +0800 2024,0,,
5077496678060709,就赔一万？,1765294702,瑞贝孔卡小姐,Wed Sep 11 19:10:06 +0800 2024,0,,
5077496349593516,心地不善良就不要做月嫂 接触小孩,2468954242,轩宝好开心呀,Wed Sep 11 19:08:48 +0800 2024,0,,
5077495550837712,华妃转世,5848104842,我永远都是祖国的脑残粉,Wed Sep 11 19:05:37 +0800 2024,0,,
5077495286859129,应该按投毒处理,3287988677,是魏杉呀,Wed Sep 11 19:04:34 +0800 2024,0,,
5077495273490805,电视剧的情节在现实上演了,2795613795,摆烂大王417,Wed Sep 11 19:04:31 +0800 2024,0,,
5077495264576413,孩子去检查一下吧！,1603032782,寒不语雪,Wed Sep 11 19:04:29 +0800 2024,0,,
5077495011345933,中国人很善良,6594372023,习之有道22530,Wed Sep 11 19:03:29 +0800 2024,0,,
5077494965472568,抓起来坐牢,5066695161,卖火柴的大灰狼呀,Wed Sep 11 19:03:18 +0800 2024,0,,
5077494124254621,这么带孩子？,6973916603,麟_北,Wed Sep 11 18:59:57 +0800 2024,0,,
5077494086503445,老仙女,5634921015,我不知道啊哦啊哦,Wed Sep 11 18:59:48 +0800 2024,0,,
5077493744929678,给宝宝安眠药还好意思告人家要工资,6933215732,小妖87小妖,Wed Sep 11 18:58:27 +0800 2024,0,,
5077493281981439,投毒一万,2676400923,请别忘了核污水,Wed Sep 11 18:56:35 +0800 2024,0,,
5077493008043086,当代华妃啊。。。,7071619522,29号记,Wed Sep 11 18:55:31 +0800 2024,0,,
5077492778140775,就这么算了？？？,2453901793,海洋的海思念的思,Wed Sep 11 18:54:36 +0800 2024,0,,
5077492331184585,打一顿谢谢,3117902367,多布丁丁,Wed Sep 11 18:52:49 +0800 2024,0,,
5077492219776330,陪少了,2120225611,干饭桃本桃,Wed Sep 11 18:52:23 +0800 2024,0,,
5077492064587521,判太轻了,2374155137,文Amy燕,Wed Sep 11 18:51:46 +0800 2024,0,,
5077491681069089,@holyliao,1372587763,喝咖啡睡不着的猫头鹰,Wed Sep 11 18:50:15 +0800 2024,0,,
5077491643582123,才一万？？？,3412297472,Somethings欣欣_,Wed Sep 11 18:50:06 +0800 2024,0,,
5077491309346977,说到底还是入门门槛太低，月嫂、护工、家政服务很多都是没啥培训就上岗，我们一般人做个工作都要ppt、word、chatgpt…都要掌握的,1847390142,我的梦想小花园,Wed Sep 11 18:48:45 +0800 2024,0,,
5077491230444339,哪里这么便宜  我这小县城都要400多一天,6076961998,孔雀饼干v,Wed Sep 11 18:48:27 +0800 2024,0,,
5077490632491598,@奶源PZY,1779862812,鋆鋆0820,Wed Sep 11 18:46:04 +0800 2024,0,,
5077490575608296,有医生说说谷维素算安眠药吗？,1733105014,迷糊娃娃0522,Wed Sep 11 18:45:51 +0800 2024,0,,
5077490561188841,,1452862380,呐时丶呐分,Wed Sep 11 18:45:48 +0800 2024,0,,
5077490512691445,史大姐现在在哪家犯罪,1704692995,查查妖,Wed Sep 11 18:45:35 +0800 2024,0,,
5077490372706582,为什么保姆工资高，就是因为带孩子累，因为累啊，谁给你尽心尽力带，遇到好保姆不容易。,5840457226,Preference75955,Wed Sep 11 18:45:02 +0800 2024,0,,
5077490101389221,坐牢啊肯定要！,1794576214,jlena999,Wed Sep 11 18:43:58 +0800 2024,0,,
5077489957211475,中国frank,3661125022,biehuanwole,Wed Sep 11 18:43:24 +0800 2024,0,,
5077489802021356,日薪308？？？？,5315687202,墨凝雨竹,Wed Sep 11 18:42:47 +0800 2024,0,,
5077489392553375,才一万太少了吧,3307067311,柳下闻摇琴lxwyq,Wed Sep 11 18:41:09 +0800 2024,0,,
5077489028959605,不抓起来？,6807207011,南风织2023,Wed Sep 11 18:39:42 +0800 2024,0,,
5077489005103448,华妃娘娘转世,2447621155,Danny伸出手吧,Wed Sep 11 18:39:37 +0800 2024,0,,
5077488520398447,人的道德,1114729773,我若从此屈膝跪,Wed Sep 11 18:37:41 +0800 2024,0,,
5077488193766137,@明了那个蘭,2110238493,无病呻吟的聒噪之处orz,Wed Sep 11 18:36:22 +0800 2024,0,,
5077488121941964,这种在32年前就有了，我还是小城市，我妈和舅妈发现半岁的我被喂安眠药，才把我给舅妈带大,2406196407,XChun_XX,Wed Sep 11 18:36:06 +0800 2024,0,,
5077487962821263,@Daorangee,2960162645,是陈鲸鱼,Wed Sep 11 18:35:28 +0800 2024,0,,
5077487952331600,还有没做人的良知？,2142285021,居老师的小坏坏,Wed Sep 11 18:35:26 +0800 2024,0,,
5077487759657675,能私了吗 建议宝爸宝妈打人打到爽 并塞她一嘴安眠药试试,5238936515,Axiyuan,Wed Sep 11 18:34:40 +0800 2024,0,,
5077487662927880,@长安长河,1710840137,多多的小薰,Wed Sep 11 18:34:17 +0800 2024,0,,
5077487445084295,犯罪成本还是太低了,2512028120,Baby__Maybe__,Wed Sep 11 18:33:25 +0800 2024,0,,
5077487369323602,才罚款1万，犯罪成本太低了,2133426695,飞尔yanyin,Wed Sep 11 18:33:07 +0800 2024,0,,
5077487074148486,完全是犯罪，可是判决的太轻松了,5538504736,成都深圳,Wed Sep 11 18:31:55 +0800 2024,0,,
5077487031423200,,1239909134,daisy2-4,Wed Sep 11 18:31:46 +0800 2024,0,,
5077486945702846,#父母的爱在哪里# 自家孩子自己都懒得管，父爱母爱在哪里体现？请人管和自己管怎么能一样呢？人家是上班，你是爱心付出。醒醒吧！#转发微博#,1864470544,心舞狂行blog,Wed Sep 11 18:31:26 +0800 2024,0,,
5077486910310821,阳间新闻,1922562702,非我非非25,Wed Sep 11 18:31:17 +0800 2024,0,,
5077486885405288,谷维素其实还好，之前抑郁也吃过,1306925853,香cheese,Wed Sep 11 18:31:11 +0800 2024,0,,
5077486856048575,一万块,1749736502,哈喽哈哈哈CC,Wed Sep 11 18:31:04 +0800 2024,0,,
5077486696401805,这不就是犯罪吗,2495490481,杰伦我听见了下雨的声音,Wed Sep 11 18:30:26 +0800 2024,0,,
5077486671495972,现在那么多抽动症的孩子 神经系统有问题的孩子 你们说怎么来的,1662682650,黄昏时的小胖子,Wed Sep 11 18:30:19 +0800 2024,0,,
5077486417218627,应该抓起来关两年吧,7333091918,山茶酿酒莫贪杯,Wed Sep 11 18:29:20 +0800 2024,0,,
5077486232932555,人家一开始没起诉你就算好的了，偏偏还要去起诉人家拖欠，这下好了，被反告赔款1w我还觉得1w少了呢,7567608321,genshinimpact_雪儿,Wed Sep 11 18:28:36 +0800 2024,0,,
5077486115492849,找保姆还是有风险的,6150061974,duliming123,Wed Sep 11 18:28:08 +0800 2024,0,,
5077485765002243,当时捉到就应报警,3093813447,努力ljf,Wed Sep 11 18:26:44 +0800 2024,0,,
5077485013961331,这不得给他手剁了,2091445287,这包仔有du,Wed Sep 11 18:23:45 +0800 2024,0,,
5077484899140199,这就是为啥我迟迟不请育儿嫂的原因，除了自家人，没人会忍受一天12个两小时,3266834842,花好月圆人吉祥,Wed Sep 11 18:23:17 +0800 2024,0,,
5077484523227298,她还起诉上了,3513025710,屁都不懂的年轻人,Wed Sep 11 18:21:48 +0800 2024,0,,
5077484305646458,那么小的孩子给喂安眠药 可能会带来的潜在未知危害 父母后续对婴儿身体健康的担忧 岂是区区一万元就能解决的,2117170203,jolin1220,Wed Sep 11 18:20:55 +0800 2024,0,,
5077483776377707,@周二喝红酒 谁知道她之前照顾别的小孩是不是也这样,3476073544,三宝和秋宝的铲屎官,Wed Sep 11 18:18:50 +0800 2024,0,,
5077483457872013,才一万,5346046477,你是幸福小姐吗,Wed Sep 11 18:17:33 +0800 2024,0,,
5077482921265998,好坏啊！,3295107771,Sweet蓝蓝天,Wed Sep 11 18:15:26 +0800 2024,0,,
5077482856515924,这个不是个案，希望严查,5900666656,心星晴天,Wed Sep 11 18:15:11 +0800 2024,0,,
5077482787570131,@玮佳是我无与伦比的美丽-JJW,6798991213,玮佳是我无与伦比的美丽,Wed Sep 11 18:14:53 +0800 2024,0,,
5077482659381851,赚钱凭点良心吧,7724399019,mapsencourageboldness,Wed Sep 11 18:14:24 +0800 2024,0,,
5077482508387306,很多月嫂会干这事 大家注意🙏,5028497383,苏蕊厨娘,Wed Sep 11 18:13:48 +0800 2024,0,,
5077482478765205,@Cross-Zero--寕 月嫂质量参差不齐啊,2657041981,糖炒半半_,Wed Sep 11 18:13:41 +0800 2024,0,,
5077482441017061,请月嫂就是为了让我做好月子 我怕她喂安眠药 月嫂起来的时候我也起来 所以我的月子是做废的,5518108154,憨憨胖虎不是憨憨,Wed Sep 11 18:13:31 +0800 2024,0,,
5077482405101649,太恐怖了,5970555117,贫民窟路人甲,Wed Sep 11 18:13:22 +0800 2024,0,,
5077482401696754,心太黑了,1985190851,小棕熊爬树上,Wed Sep 11 18:13:22 +0800 2024,0,,
5077482195913959,应该调研一下，现在那么多自闭症的儿童，是否都用过月嫂，有无相关性。,2016588457,喜欢阳光的妖姬,Wed Sep 11 18:12:33 +0800 2024,0,,
5077482013458826,天啊，不禁止她在行业吗？没有其他处罚吗,1202596354,Nancy何小姐,Wed Sep 11 18:11:49 +0800 2024,0,,
5077481715665060,才一万？？？,1879199030,巧萍CAI,Wed Sep 11 18:10:39 +0800 2024,0,,
5077481696266457,小孩再苦还是自己带,1942767770,小·蓝,Wed Sep 11 18:10:34 +0800 2024,0,,
5077481675296286,@小悠悠背不出单词,2710230223,热心市民小夏同学8,Wed Sep 11 18:10:29 +0800 2024,0,,
5077481537408063,所以婴儿谷维素吃了可以吗,5535085572,歆笙s,Wed Sep 11 18:09:56 +0800 2024,0,,
5077481533215568,被发现后还诉至法院要工资这是不认为自己没有错了吗,6309295482,阿丽伽,Wed Sep 11 18:09:55 +0800 2024,0,,
5077481306456182,吓死我了！我的天啊！,7247345080,多拉A梦变身,Wed Sep 11 18:09:00 +0800 2024,0,,
5077481247736431,以前带的其他家小孩呢，没准也喂了,5914810743,聊天只回你嗯嗯,Wed Sep 11 18:08:46 +0800 2024,0,,
5077481059518816,只赔偿不用坐牢吗,5189368321,雅心乂蛋蛋,Wed Sep 11 18:08:02 +0800 2024,0,,
5077480863960564,带不了就不要出来做月嫂，本来就是高薪行业，就要做好吃苦的准备,7301898449,啥时候大麦,Wed Sep 11 18:07:16 +0800 2024,0,,
5077480756478368,天生爱人的能力,6888712092,宝宝你是个香香小蛋糕,Wed Sep 11 18:06:49 +0800 2024,0,,
5077480614397644,不能原谅，不要一万,5060644303,MD98368,Wed Sep 11 18:06:16 +0800 2024,0,,
5077480479918539,公司名称和月嫂名字怎么不公开？,1730324082,淡淡lin,Wed Sep 11 18:05:44 +0800 2024,0,,
5077480324995344,说实话谷维素这么有效吗？我吃过怎么没用,6503836738,知行梦合一_troyfff,Wed Sep 11 18:05:07 +0800 2024,0,,
5077480237433892,要坐牢吧,2569653945,Fetyhce,Wed Sep 11 18:04:46 +0800 2024,0,,
5077480180547800,@雯雯De小博 看看,5900968228,微微De小博,Wed Sep 11 18:04:32 +0800 2024,0,,
5077480134153124,一天300块 你可 做个人吧,1767210205,v薇爱前行,Wed Sep 11 18:04:22 +0800 2024,0,,
5077479549833150,@SummerQ-Ian,2039576865,Ian-SummerQ,Wed Sep 11 18:02:02 +0800 2024,0,,
5077479536727969,应该保留追究责任的权利，孩子不知后面会不会有后遗症,3481890980,大懒猫爱睡大觉,Wed Sep 11 18:01:59 +0800 2024,0,,
5077479474073736,//@肥噜噜不是猪:保姆这不是故意伤害罪吗？？？,1479753194,沙豆慧,Wed Sep 11 18:01:44 +0800 2024,0,,
5077479419806445,开局一视频，故事全靠编，,1028838012,蒲公英花心,Wed Sep 11 18:01:31 +0800 2024,0,,
5077479062243909,宝宝必须跟家长晚上睡,1971069575,请叫我爱军女孩娜娜,Wed Sep 11 18:00:06 +0800 2024,0,,
5077479043635192,,1237146971,乔苗苗miao,Wed Sep 11 18:00:02 +0800 2024,0,,
5077478926454473,//@海淀金枪小霸皇:我觉得和故意伤害沾边//@风日无欺:凭我对法律的理解，我认为这是犯罪行为。,1950236600,胖丁刘莔莔,Wed Sep 11 17:59:34 +0800 2024,0,,
5077478895258961,一万块钱够干什么,6492912959,伽梨汁,Wed Sep 11 17:59:26 +0800 2024,0,,
5077478850958250,她还好意思先起诉？,1824921727,雪无头苍蝇一样的无头,Wed Sep 11 17:59:16 +0800 2024,0,,
5077478685281911,应该拉去坐牢,5558156408,美英-MY,Wed Sep 11 17:58:36 +0800 2024,0,,
5077478448304277,谷维素只是维生素啊，又不是安眠药,6309641046,吟游七七七,Wed Sep 11 17:57:40 +0800 2024,0,,
5077478420514816,安眠药那么好买吗？,6625468091,颜轻盈最后去了哪里,Wed Sep 11 17:57:33 +0800 2024,0,,
5077478316182736,无良,5299594617,日照金山6,Wed Sep 11 17:57:08 +0800 2024,0,,
5077478259294285,@小短腿别掉队吖 太可怕了,3269473152,你说谁小短腿吖,Wed Sep 11 17:56:54 +0800 2024,0,,
5077478106203887,谷维素是安眠药吗,7901969180,呼噜噜噜噜噜zZ,Wed Sep 11 17:56:18 +0800 2024,0,,
5077478083398545,但愿国人身体自带的强大的抗毒抗药基因，会让小孩平安。,6055797745,桃花园里可耕田,Wed Sep 11 17:56:13 +0800 2024,0,,
5077478076843813,她还诉讼哈哈哈哈,1344975747,金克丝的鱼骨头耶丶,Wed Sep 11 17:56:11 +0800 2024,0,,
5077477835934758,花钱请人喂孩子吃药,5700702022,牡丹小锦鲤,Wed Sep 11 17:55:14 +0800 2024,0,,
5077477621761808,@大胖Der呀,6395095990,快乐的活着吧啊,Wed Sep 11 17:54:23 +0800 2024,0,,
5077477569600154,还好宝妈发现得早，半个月就发现了，就属于比较谨慎的妈妈了,3891580623,susake-killua-,Wed Sep 11 17:54:10 +0800 2024,0,,
5077477506158774,一万少了,6020387216,女德佳一,Wed Sep 11 17:53:55 +0800 2024,0,,
5077477462376570,我怀疑这是行业潜规则 保姆行业必须规范化整顿,1790637537,奈菲尔塔梨,Wed Sep 11 17:53:44 +0800 2024,0,,
5077477430395579,@呼哈哈122222,1308594637,ThierryCham,Wed Sep 11 17:53:37 +0800 2024,0,,
5077477342317286,我去,7308261216,只x猫,Wed Sep 11 17:53:16 +0800 2024,0,,
5077477139678373,专门看了一下谷维素我适合吃，孩子好好的为什么要给吃,5872579018,Olivia-菲尔,Wed Sep 11 17:52:28 +0800 2024,0,,
5077477135225584,真可怕,1373275293,小紫霞儿xia,Wed Sep 11 17:52:27 +0800 2024,0,,
5077477137585302,黑了心肝,6158403239,佩玉锵锵-,Wed Sep 11 17:52:27 +0800 2024,0,,
5077477093542011,痴线,3967375007,肥兔子想瘦,Wed Sep 11 17:52:17 +0800 2024,0,,
5077477022239595,🙏🙏🙏,2812487324,Doyle8,Wed Sep 11 17:52:00 +0800 2024,0,,
5077476963257996,经常有听说喂镇静类药物，会不会这个圈子很多人这样操作，有宝宝的都要注意点,6262426768,Ls-castle,Wed Sep 11 17:51:46 +0800 2024,0,,
5077476772675627,看的我都想当育婴师去了，只照顾婴儿，都是当妈的人怎么忍心那样对孩子？目前35岁，打算等我失业了我就去当育婴师月嫂,5822267532,月儿圆yyy,Wed Sep 11 17:50:59 +0800 2024,0,,
5077476752231261,华妃吗,7069711572,Helinanana,Wed Sep 11 17:50:55 +0800 2024,0,,
5077476683812611,1万？？？ 这都故意伤害了吧,6743850666,阿倔的2024,Wed Sep 11 17:50:39 +0800 2024,0,,
5077476637935113,她还起诉上了,2909455315,玫瑰人生贝姐,Wed Sep 11 17:50:28 +0800 2024,0,,
5077476627972166,判的太轻,1820196457,锦瑟之无端,Wed Sep 11 17:50:25 +0800 2024,0,,
5077476542516464,悲哀,1773178050,樱桃肉丸子呀肉丸子,Wed Sep 11 17:50:05 +0800 2024,0,,
5077476432150635,太普遍了，只是大多数人不知道而已,5893093404,毛毛要飞上天喽,Wed Sep 11 17:49:38 +0800 2024,0,,
5077476078256439,@金肉饼,2933436053,NeighborHOODS,Wed Sep 11 17:48:14 +0800 2024,0,,
5077476071444102,好可怕，我女儿在第一个月晚上吃一次奶粉或者睡整晚，月嫂说孩子黄疸建议混合喂养，又说让我好好休息晚上喂奶粉，现在想想真是后悔,6286709076,芭蕾小姐Felicia,Wed Sep 11 17:48:13 +0800 2024,1,,
5077476036580420,这不是华妃的伎俩吗,6429004860,BOM21,Wed Sep 11 17:48:05 +0800 2024,0,,
5077475996992014,估计惯犯了,3287582557,一枚凡夫,Wed Sep 11 17:47:54 +0800 2024,0,,
5077475582018686,才一万？,5046691319,琳儿xiaoxiannv,Wed Sep 11 17:46:16 +0800 2024,0,,
5077474981449084,太坏了,2516409715,想换个名字还没想好叫什么,Wed Sep 11 17:43:53 +0800 2024,0,,
5077474902278884,好意思要劳务费，,5720350470,爱纠结的鱼鱼,Wed Sep 11 17:43:33 +0800 2024,0,,
5077474825733666,,1950773052,妮嗒嘎吱吖,Wed Sep 11 17:43:16 +0800 2024,0,,
5077474810266774,才一万,2324545412,歌颜__,Wed Sep 11 17:43:12 +0800 2024,0,,
5077474375635067,,6042866129,天女乔-Jiao,Wed Sep 11 17:41:29 +0800 2024,0,,
5077474134201070,@想去黄山的小小王 吓人,5376970047,Hey_是草莓味的呀,Wed Sep 11 17:40:31 +0800 2024,0,,
5077473484084410,法院判的太轻了！,5529200220,Cindy雨桐,Wed Sep 11 17:37:56 +0800 2024,0,,
5077473473595367,丧尽天良,6114345239,alone萌萌,Wed Sep 11 17:37:54 +0800 2024,0,,
5077473213809482,@L-wishes,6517142345,VC更比糖果甜,Wed Sep 11 17:36:52 +0800 2024,0,,
5077473177634890,才赔一万！！！,3774296152,断机杼hope,Wed Sep 11 17:36:43 +0800 2024,0,,
5077472742473812,怎么才赔那么一点,2099021634,青and琦,Wed Sep 11 17:34:58 +0800 2024,0,,
