Author ID,Author Nickname,Author Type,Author Headline,Likes Count,Thanks Count,Comment Count,Content
6304f20b38bf03031ab8818a16057ef0,曹淼,people,单纯的为了做内容而做内容,0,0,0,每个周期性的政策市都是逃出生天的机会。不过，韭菜是没有记忆的。
ab7c002be1856d53e1df0d504d505f2e,张春华,people,理性而不失感性的会计师,3,0,0,这是我最近看盘的感觉都是被操纵的绿纸头的资产才是好资产红纸头的资产都是垃圾谁告诉你的？！你如果同意那恭喜你你通过了韭菜认证测试。6124.04-（6124.04-998）*2/3=2689 谢谢
556acd29f6a45801da0c722b54975461,Jack,people,在家待业中,0,0,0,全民股神了，哈哈
8828559f22cd912db8017dc02365e67b,二叔说财,people,一步步踏实来,0,0,0,牛市的时候，散户都不想放假，觉得假期会让自己少赚几个亿。假期就是国庆节假期嘛，能有什么影响呢？如果谁能预估假期结束后，股市是涨还是跌，那不就是神棍了，不过瞎蒙也有可能的，反正涨跌各50%的概率。美元加息这几年，中国的贸易商会尽量少结汇，他们在美国银行里屯着大量美元吃高息。不过，这次，A股确实涨的有点儿“离谱”了，按周涨幅算，沪指5天大涨12.81%，深成指大涨17.83%，创业板暴涨22.7%，之前我就没见过这么涨的。不知道对于A股来说，这样是健康还是不健康。由于股民朋友的高度热情，上交所一度出现了“熔断”，涨太快，是不是有人拔网线了，有人开玩笑，股市能赚钱，上交所买不到。外资态度延续积极，买入规模持续增加9月24日，“一行一局一会”重磅发声，宣布出台一系列增量政策后，外资机构纷纷发表看多观点。大摩中国首席股票策略师王滢在最新发布的点评中称，央行超预期的政策支持措施应该会帮助改善投资者情绪和流动性，并推动在岸和离岸市场在短期内作出积极反应；摩根资产管理则认为，当前A股整体估值水平处于近十年相对低位，在国内经济持续复苏的背景下，美联储降息举措打开国内货币政策空间，结合财政政策下半年或加大力度，3000亿超长期特别国债下达，“两新”政策全面启动，市场有望企稳回升；美国银行的研报中指出A股市场将从银行和非银行金融机构获得新的流动性，并认为如果市场表现良好且持续时间足够长，散户投资者和海外投资者的回归可能进一步有助于稳定市场。值得注意的是，国际投资者对“投资中国市场”的乐观预期并不是“追热点”，凤凰网财经发现，自三季度以来，已有多家国际投资机构看好A股未来表现。此前，施罗德投资就曾表示，若从2至3年的角度来看，中国股市相对其他股市存在更大上升空间，对中国资本市场的持续发展保持长期信心；景顺亚太区全球市场策略师表示，从明年的盈利增长预期来看，目前中国股票的估值较低，随着盈利重新加快增长，未来境外投资者预计对中国企业的盈利前景会更有信心；昨天A股成交1.46万亿，为3年来新高。现在也才大涨了三天，指数刚刚过了3000点而已，暂时似乎没有什么风险，但是，当指数到3300，3500，3800的时候，那时候你们的心情又如何呢？总之呢，理性投资，股市有风险。特别声明：内容仅代表个人观点，不构成任何投资指导，据此买卖，盈亏自负，股市有风险，投资需谨慎！
33586034a4c919d9f996e0aca3180cd2,不惑,people,“影投社”一个公益性社群，聊聊电影投资那点事,1,0,0,提问题的脑回路也是挺奇特的A股大涨就是为了让你有个好心情好好放假，在心情愉悦中带着老婆孩子或者女朋友出去玩玩，把手里的钱花一花。你到好，不想放假了，那上面拉股市给你发钱图啥？让你待在家里薅羊毛么？你可真逗！
a1a25b2ce4b9a657d1c95005dfc1d13c,Zhihong,people,下下人 ～  繁體+拼音    彡8。丿,2,0,0,到了活学活用辨证法的时候了。你可以把涨说得像是经济喷薄待发的前奏曲。如果你慧眼独具，洞察到外资回归了，私企爬起来了的端倪，那好办，想买莫迟疑。小的不敢。
599cbdca3c1d789732333f70bac83530,蓝调,people,胡说八道的自媒体越来越多,0,0,0,再提醒各位，这轮股市上涨的基础是“全球性的放水➕通胀”稀释债务。注意是“全球性的”，中美欧日一起。
b2fc99f05aac88e000c5af2a3ccdcab9,谭少雄,people,,0,0,0,盼了好久了，A股终于涨了，当然以往高点还在往昔的梦中，但毕竟涨了，这实在是外资的一点星火，把中国股民的热情点燃了。甚至连国庆长假都不想要了。股市到底有多少人赚了？之前有业内人士估计，相当于中国人均亏损8万元人民币，能在股市赚到钱的只能是有背景的极少数，收割了他人财富。前车之鉴依旧挡不住热情，但愿这次老百姓能在股市回点血。
db1e1986af9b6c832eace9404b15599e,海盗2号,people,,1,2,0,它之前不就是从3200跌下来的么……记吃不记打，活在希望里的人，最好远离股市。还记得3200的时候，喊的是“让股民从市场赚到钱” 然后一大堆韭菜鼓吹牛市，进场追涨。这才短短几个月，扔俩馒头就全忘了。
55edf01a4d2940727c089525ac1f458f,若梦浮生丶,people,千萬不要忘記階級鬥爭！,0,0,0,没回本。后续还会下跌不用美
65471810614d1144479b30ed184f9d88,华沙,people,,0,0,0,前一阵降到极致，这几天涨到极致，总让人感觉那么不安呢？
cae208acea5951c71e6e9d7b7fbe1e77,宁一,people,V：NingYi2086,1,0,0,股市的几连暴涨后，现在多了一些有趣的现象。首先，是证券开户的人多了，券商无奈的表示：“开户如潮水，根本开不完”。某券商透露，27日开户数达到一定峰值，近几日的开户量是之前的2-4倍！除了开户数量的增加，咨询量也出现井喷。以国元证券为例，截至9月27日15:30，公司咨询业务受理量达1万余人次，较本周初日均咨询业务受理量增长6倍。为了满足广大投资者的投资需求，有的券商更是计划将在国庆长假期间持续提供7*24小时客户服务。其次，半年月前还很香的债券，现在成了鸡肋。成了广大投资者抛弃的对象。只为了把钱腾出来杀入股市。除了债券，过去同样很香的大额存单同样成了弃子。不少投资者纷纷转让大额存单，不乏一些即将到期的的存单。为什么会这样呢？债券也好，大额存单也好，收益实在有限，无论期限长短，一般2%到4%。但股市里，只需要一天，就能轻轻松松超过3%，闭眼买，也有80%的概率。10%到20%都有可能。按照目前的情况，只需要几天，就能赚几年的收益！所以，现在也出现了第三种情况，那就是借钱炒股！我没有一手数据，但在每个牛市都不乏这样的人。再加上现在的融资成本低，银行也急于把钱贷出去，贷款审核也相对宽松。贷个一二十万应该不是很难。一些买了房子的人，把房子抵押，贷点款，说不定，几个月就能把房贷给结清了。最后，还是要强调一下，股市有风险。特别是小白都一窝蜂进场的时候，就说明风险越大。此轮股市的上涨，只是因为美联储降息，境外资本进场了。击鼓传花的鼓声什么时候停，谁也不知道。
9377f91fc232d54034a9287377143d7d,上海贷款沪金砖家,people,欢迎私信咨询。,0,0,0,98万亏到32万，这几天回本到41万
5b2888db61f01936d2693d3d18d0ff08,隐言,people,,0,0,1,不懂股市，但在经济基本面没有改变的情况下，各种热搜头条都在宣传股市上涨，仿佛一夜之间就红火了起来。这种情况就很不正常。
0eb35f1e9aae6bd197f9c9c7a91f2774,大叔206,people,小医生,0,0,0,个人认为，要想经济正常，就要防止大起大落股市除外
38155593d41a5c3ec02305930cc8ab64,常安,people,唯其荒谬 我才信仰,2,0,0,假期后还会有一波大涨，之后就看政府的操盘手段。一、基于叙事经济学的基本原理，本轮A股上涨，有以下几个叙事作为支撑：1、美国降息，降息代表美国熬不住，是美国金融收割手段的失效，中美经济攻守之势逆转；2、政府政策大幅转向，央行直接下场，以股票资产为锚，发放信贷；3、东风导弹试射，中国国防安全，战争风险下降，资产安全性上升；再搭配几个或有的叙事：1、房市止跌回稳   2、专项国债发行  3、财政支出扩张；还有几个心理引导1、赌徒谬误，输多了一定会赢，2、别国股市过去都涨，我国也自然应当补涨；3、大众舆论宣传赚钱收益。就当前这波A股上涨，大家可以看到舆论的全方位的轰炸；所有自媒体异常集中的宣传，持续的故事输出，舆论引导；这些都会在假期里面进一步的发酵，在引发一波极大的涨幅。一旦资金的流入放缓，开始出现了回调下跌；政府方面应该会根据市场时机，一直会放出好消息，包括后续的财政支出，国债发行，以及股权抵押，相应新闻会一直大书特书；媒体会高度聚焦，以维持较长时间的股市上行；直到动能耗尽。财富是不能够凭空增长的；本次股市上行，最直接的反应是政府资金流入引致民间资金流入，从而推动股市上涨。但标的仍然是那个标的，相应的企业的经营状态没变，分红逻辑没变；只是流动性大幅上升。要维持后续的繁荣，一方面需要上市公司在分红，财务和公司治理的不断改革；另一方面，也需要相应企业能够切实的进行产业升级，占据市场，获得利润。当然，央行认可股票质押，实际上就是提高了各个企业的授信额度，一定程度上，让上市企业成为离信贷（货币）水龙头最近的经济主体，提高了上市企业在市场经济中的地位，提高了资金支配能力。但能否盈利，仍然需要看各个企业的实际运营。好的企业，在无限的信贷支撑下，能够大幅扩张，垄断市场，获取高额利润；差的企业，在无限信贷支撑下，能够不断的投资失败，沉淀下大量的僵尸资产，形成巨额坏账。这一波大赢家，一定是上市公司。到最后政府和普通股民，能够获得小利就已经是万幸。
e797f470a79e779692693173640a73c9,卧虎藏龙,people,家里蹲可以么,0,0,0,假期对股市有啥影响那得看假期都会发生什么大事。所以现在就能分析出来有啥影响的，那就是大神。不过我倒是有一点建议给大家。股市里面赚钱了，尤其那些放假前已经兑现了的，该消费就消费，至少把利润中的一部分消费了，把赚钱的情绪价值给拉满。别跟有些人似的，赚钱了也不舍的消费，赚钱了还想赚更多，这支票赚钱出来了，反手把本金和赚来的钱就又买了其他票，结果很多时候运气不好，又赔进去了，折腾来折腾去最后一看就剩下天天玩心跳了，有时候是赚钱高兴的心跳，有时候是亏钱懊悔的心跳，除了心理上的承受能力受到了锻炼，其他啥也没捞着。炒股票除了有好的技术，更重要的还是有好的心态。
033280fee8ee7a84829ce935534fa132,灯泡不发光,people,父权是个传销体系,1,0,0,还是希望这轮救市能把水灌到股市里，而非房地产，但想一想还是不乐观。我其实没炒过股，但在我印象里，国内的明星创业企业大多都上美股，次一级的上港股。之前都说美利坚蓄水池是美股，中国蓄水池是房地产。但是如果不解决上市公司质量问题，a股真的能承担起蓄水池的重任吗？最近二十年的绝大部分明星互联网公司都不在a股吧？腾讯、阿里巴巴、字节这些巨头不在a股，国内被看好的一些独角兽企业大概率将来也不会在a股上市，新能源里里比亚迪倒是在a股上市，但其他新能源车企也大都不在a股。那进入a股的资金将来的支撑点是什么呢？a股的上市企业支撑的起像美股那样的长牛行情吗？把a股变成蓄水池我觉得还是不太现实，估计又是一轮短牛，然后又扶不起来变成癌股，最终让这轮救市还是灌到房地产里，或者炒作起其他蒜泥狠，姜你军之类的民生物资上。
8330bb4390d82118da59362ccb3a921d,橙子的奇幻周末,people,一般路过的普通群众,3,1,0,
fa0b198e33c4500da291e2d2c650948a,edrthrtjr,people,,1,0,0,"市场一定会越来越有效的，因为不会学习的死得太快，但这并不意味这很快就能有效市场，更不意味着已经有效市场了。经过了2008股改牛，2015杠杆配资牛，2020核心资产牛后，大家对A股的了解不断加深，2000以来，这个市场有24年80%的时间都在慢熊，5%的时间在杀跌，15%的时候疯牛（2005-2007，2014-2015,2020-2021算半个）。这次如果能涨上去，那从无人问津到人尽皆知可能只需要半年，然后就没有然后了。"
d610e934a4c56b665e95220149cd7457,知乎用户TatUw5,people,,1,0,3,我觉得这是人为操控，为节后大跌演羊毛做准备，因为中国的实体经济没有发生根本性的转变和或者转变所具备实施的实质性条件，如果光靠政治局常委一个会议，能改变整个经济的话，那么中国的经济也不至于做到今天这个地步，很有可能是外国势力干预造成，我的预判是否正确，节看看吧
1afe8c7122203510b461785495a5c65e,一介武夫,people,坚定拥护共产党的领导是每个中国人的神圣职责,0,0,0,走一步看一步吧，从ICU直接拉到KTV，还点了个小妹，太欢乐了。
f57a6fb9fa51e392876ad2405c09bc36,海暴,people,,0,0,0,节前涨，过节有信心消费，节后割割。哈哈哈
f6c6b99131ed2b8c69c5d51932a821b8,躺平007,people,,2,0,0,经历15年的表示，这可远远不如15年的疯狂。当时一到周五就闹心，一到周一就开心。真真的闭着眼睛捡涨停。但是如果我没记错，当时五一之后就面临崩盘不远了。
1bf3abbb95a3af806814669683f2896a,Daniil-G,people,教育硕士  在编教师,5,0,0,十一假期以后面临较大获利回吐的压力。这次政策与反弹力度确实都超预期，说简单点就是现在郭嘉已经决定要通过拉股市来救经济，但回顾历史，哪次底部是靠救市救出来的？08年从6000点一直救最后跌到1664..敢问出了这些政策经济救能起来吗？市场底部都得靠市场自己走出来，这次一样的。在咱这从来没有谁因为踏空破产，都是s在追涨杀跌上。这次事发突然，机构外资很少能够在短的时间内迅速反应，买的基本都是郭嘉队和一部分跟风散户而已，等到情绪宣泄差不多了，市场该怎么走还会怎么走。
5a26894a0edba095beffe643a5c897b7,你真垃圾,people,,3,0,0,首先，我要提醒各位一点，玩a股的散户，不管是以前还是现在，亦或者不远的未来，都不是所谓的价值投资者，有一个算一个都是赌徒，既然你选择进来，就代表你在赌你能捞到钱全身而退，也可能输得啥都不剩。所以，不管你在场外也好场内也罢，你可以笑人韭菜啥的都行，这是你的自由，但是别装成专家众人皆醉我独醒各种分析。你懂个屁！你要是懂王你这会都财务自由了，看看你兜里那点钱都比你脸干净的看客，就省省吧，这是别人的豪赌，你见过公平的赌博么？进场就愿赌服输，反正我都全仓三年了，里面那点钱暂时也用不上，我进来就是为了赚钱的，别跟我说什么回本清仓销号，干就完了
90837b0b68e290010ccfa1408d761e4d,陶墨客,people,文字，是最珍贵的圣物。,0,0,0,刚好昨天发了一篇关于近段时间股市大涨的想法，是最近搜集的一些关于股市上涨的图片给到大家，不是什么推荐的建议，但是大家或许能从这些图片中找到自己下一步的方向，或者说保持一个冷静客观的头脑，要有“荣辱不惊，看庭前花开花落；去留无意，望天空云卷云舒”的豁达胸襟。最后再来一句老生常谈：股市有风险，入市需警慎。谢谢。最后有买了海外股票的需要学习英语的请看过来，你值得拥有。老少皆宜，尤其适合低年龄段的小朋友，采用绘本的形式更能贴合小朋友们的喜好，同时还配有点读笔。是一款不可多得的学习英语的书籍。
4d115c25efb18d789244c125c8f36d3a,梵ZYPRESSEN,people,一个涉猎广泛的世界主义者,1,0,0,3天收回3千点，瘫痪在床一年多了突然爬起来2分钟跑了个一千米。大概就是这种感觉。虽然有政策强心剂，但这波还是赚个情绪钱，胆子大的进场赌，胆子小的该干嘛干嘛。这波要是套在顶，那跳楼都得排队。
842941772b4c06a372b45d10241431b0,李大人,people,,0,0,0,这波牛市具备翻倍潜力！现在3000点，不要谈风险！这几天股市暴涨。短短几天时间，A股就从2700点，冲击3000点。有一些人都觉得，股市涨得太快了，涨得太高了。这两个月在星球跟着我一起抄底的朋友，短短几天赚了十几个点的收益，在问要不要卖出。我看了一些人也在提示风险，说A股这样大涨极度不合理，已经减仓。但我现在要旗帜鲜明地认为：A股现在只有3000点，不要谈风险！先要声明，我不是投机分子。我不是看到这几天A股大涨，才在这里“马后炮”看多。我们在A股2700点的时候，就高举看多旗帜！有两个事情，可以证明我们是“马前炮”，而非马后炮。其一：9月13日，我们发文提示，A股（沪深300）已经创历史最低估值，未来不久，A股很可能走出一波较大行情。其二，9月24日，我们再度发文，央行印钞救股市，如同金融核弹。我们提示，牛市从这一天开启！来看看我们发文看多的位置。9月13日发布看多文章后，正好写在了A股底点。9月24日发布牛市开启文章后，A股暴涨，直接冲上3000点。我们是在股市底部看多的“马前炮”，不是股市大涨才来吹嘘的“马后炮”。现在，我要开始论证：A股3000点，为什么不要谈风险。我们先要搞清楚，这周A股为什么爆发一波大行情？我们只有搞清楚这波上涨的底层逻辑，我们才能知道，这波A股可以涨多远、可以涨多高。1、央行印钞救市这波上涨的最大推动力，就是央行印钞救股市！这个行为，是中国前所未有的疯狂举动，也是世界罕见的救市行为！央行如何印钞救股市？第一，央行准备印钱给证券、基金、保险公司，让他们拿着滚烫的热钱进股市，买股票！印多少呢？央行行长的原话是，先印5000亿，如果搞得好，还能再印第2个5000亿，第3个5000亿。很多人说，央行最多只印1.5万亿。错了！央行的意思是，他将开启疯狂印钞模式，一直印到股市涨起来为止！1个5000亿不够，那就2个、3个5000亿。如果还不够呢？央行可能会继续疯狂印钞！总之，国家操盘手的意图很明确，不惜一切代价，让股市涨起来！无限印钞，会不会有风险？不会！因为央行把钱借给证券、保险公司，利息只有2%出头。但前两周沪深300的股息率，高达3.35%！这意味着，券商只要买入1个亿沪深300指数基金，每年现金分红就有335万，还掉每年200的贷款利息，还能纯赚100多万。借得越多，赚得越多！这是纯纯的无风险套利！因此央行这条政策一出来，我就发文章说，这是金融核弹级别的利好，股市想不上涨都不行，牛市从这天开始！这可还没完。央行还要继续印钞放水，借钱给上市公司回购股票！借多少呢？央行的原话是，先借个3000亿，如果搞得好，还可以借第2个300亿，第3个3000亿！借贷的利率，同样只有2%出头！这意味着什么？只要一家上市公司，认为自家公司每年回报能超过2%，就可以放心大胆向央行借钱，在股市里购买自家股票！在A股，有一大批央企、国企，每年投资回报高达20%！2%出头的贷款利率，对于他们而言，也是纯纯的无风险套利！千言万语汇成一句话：央行印钞买股票，这是从未出现过历史壮举，放在全世界金融史上更是罕见！央行政策一出来，美国华尔街急得抓耳挠腮，投资中国的电话会议都被挤爆了，甚至有机构放出豪言：买入一切中国资产！中国股民不懂印钞救市的威力，美国华尔街那帮大佬可太懂了！我也是秒懂这条政策，才敢立即喊话：牛市从这天开始！2、央行为什么救市？央行为什么要放水救市？因为中国股市，实在太便宜了！遍地都是黄金！我们前面提到过，9月13日我们发文提示：沪深300估值，创历史最低水平！我们在文章中回顾了历史：2014年，沪深300创历史最低估值后，2015年直接暴涨1倍多！2018年，沪深300创历史最低估值后，2019-2021年，同样暴涨1倍！现在，沪深300再创历史最低估值，我们直接在文章判断：未来不久，A股将走出一波较大行情！虽然当时A股只有2700点，但我们就敢看多，就敢喊牛市！为什么我说：A股3000点，不要谈风险？因为现在A股才刚刚开始上涨！如果我们把股市比喻成一座大山，现在才到山脚！正是A股极度低估，遍地黄金，央行才敢毫无顾忌的放水救市。A股市场遍地黄金，中国散户竟然不敢弯腰捡，因此央行果断印钞放水，让金融机构下场捡黄金！这就是央行放水救市的底层逻辑！3、股市回调怎么办？有些人担心，A股总不可能天天这么涨吧，总得回调吧？总得下跌吧？如果过几天，A股涨不动了，开始回调了怎么办？好。我们做个极端假设。假设明天全球爆发史诗级金融危机，A股暴跌，从目前的3000点，跌回最低2700点，重回历史最低估值。算一下，这有多少下跌空间？不过是10%而已！但是，如果没有金融危机呢？A股没有暴跌呢？参考2014年、2018年的经验，A股有1倍的想象空间！往上看，A股有1倍想象空间。往下看，A股只有10%的跌幅。换句话说，我们只要做好10%的下跌准备，就有机会抓住1倍的盈利空间。这笔买卖，难道不划算吗？这笔买卖，到底是机会巨大，还是风险巨大？这两个月，一些星球朋友跟着我抄底，赚了一些收益，开始考虑卖出的事情。以我自己的账户为例，今年取得了36%的不错收益。过去三年亏的钱，今年短短几个月全部涨回来了，还倒赚了一些！今年收益不低了吧？该满意了吧？该知足了吧？该撤退了吧？我对今年收益确实满意，但我绝不撤退！我直接写3000字长文看多：A股突破6000点不是梦！不要为了眼前的蝇头小利，错过未来1-2年的史诗级行情！此时此刻，不要为了几粒芝麻丢了西瓜，不要为了几棵树苗的收益，错过一整片森林！心有多大，舞台就有多宽！现在是比胆大的时候。A股3000点，绝不谈风险！最后提示一下：我们买的是业绩优良、成长空间巨大的白马股，因此不在3000点谈风险。但如果你买的是垃圾股、退市股，请忽略本文。因为垃圾股风险巨大，哪怕A股涨到6000点，垃圾股都可能让你赔钱！全文完。都看到这了，点个赞支持一下吧。
