Author ID,Author Nickname,Author Type,Author Headline,Likes Count,Thanks Count,Comment Count,Content
69b9ef53d587eb18169cfe2712ab71be,HaHai,people,,28,0,2,司机全责，斑马线不减速不让行是其一，放生变故不踩刹车，不减速这是其二。奉劝给位司机开车一定要注意安全，特别是新手或者半吊子司机，你赶的再快也就多了几分钟而已。这种道路每年都有事故发生，因为路况较为复杂，大部分农村人特别是老人安全意识淡薄，你作为司机走这种路就要预判鬼探头，我开这种路遇见路口或者中间隔离带断开，一定要提前减速脚放刹车上，就是预判这种。去年去支队开会，会上有个领导就提过，农村区域一旦出现快速通道这种道路，道路初期就一定会出现较为频繁的交通事故，没有例外。归根结底就是司机的安全责任意识不高，啥意思，就是觉得自己在路上正常驾驶，你们能咋滴，撞个人反正也有保险。还有对道路路口预判不够，过于相信自己的意识和眼睛，往往发生交通事故的原因就是因为你眼睛没看见。还有就是快速道路穿插于农村区域，很大部分农村人没有这方面的安全意识，特别是老年人，什么鬼探头逆行那都是常规操作，当然还有鬼火少年，这也是害人的主，所以各位司机上路，一定要多注意安全，切勿拿别人的安全开玩笑。
f37435d07a9f4b073126882a84550e47,李昀,people,一个闲人,24,1,9,这个基本上应该是轿车司机的责任了。过斑马线司机没有一点减速迹象。电动车也是作死选手，过斑马线不带看一眼的。
47efc8d96de04ee7dedfb74266cce3d1,风帽穿甲弹,people,三体认证宇宙军事政治学博士,22,1,18,兄弟们啊！永远记住一句话，让速不让道。让速，确实可能撞死人，但那个人不遵守交规，撞死它你良心上没什么过不去的。让道，轻则被撞你全责。重则像现在这样，两个无辜的人一死一伤。两个家庭无妄之灾。司机一生都逃不掉这个心理阴影。所以，踩刹车，不让道。让该死的死，该活的活。
7a1af249d343af089dae14b8ec29e993,莱茵哈特,people,天凉好个秋,18,0,7,道路上两王者对决，等公交车的无辜路人遭殃。根据视频，结合地图，简单分析，就是右侧车过了红绿灯之后直接无限加速，直到另外一位王者突然出现，瞬间慌神，两位王者生命无忧，路人惨败。最终原因和责任划分，请以官方通报为准。视频中看，右侧车超车后无视各种路口提示，限速标志，地上减速带人行道等标志，仍在不断加速中；有严重超速嫌疑。此地限速70km/h（公交车站台旁有标志），另外，有视频，可初步估算当时平均速度，仅供参考：视频中过标志牌后3S左右碰撞，仔细查看有剪辑，下面为估算结果，增加1S：180m/4*3600/1000=162km/h， 增加2S：180m/5*3600/1000=129.6km/h，均涉嫌严重超速。快到前方无红绿灯路口，有电动自行车出现，而且电动自行车1秒左右就到第三车道，疑似超速（估算：10m/1s*3600/1000=36km/h），并且到隔离带无停下观察，直接往前行驶。隔离带绿化太好，远处无法观察对向车况。此处路段右侧车为何狂飙：查看地图，可看到过红绿灯后至下个疑似有红绿灯的路口，还有1.7km，根据右侧车的驾驶行为，推断右侧车主有目的选择此处进行极限测试，直到意外出现。网上看到的视频有剪辑或加速，非原始视频，上述分析仅供参考。事故路段卫星图网上的事故现场视频，非原始https://www.zhihu.com/video/1829469718936969216根据上述估算，可能的责任划分：路人完全无责机动车主责，严重超速；电动自行车次责，过路口未观察，车辆可能不符合标准（电动自行车限速25km/h)。市政有改进余地，如增加红绿灯，改善路口的视线和路牌提示等。大家也不要抱怨红绿灯多，本质是各种王者带来的麻烦，毕竟生命只有一次。对于我等路人日常保命要点：日常走路等车过马路，不要玩手机！！！等公车时，站在大树和站台后侧一两米外，可让公车司机看到你，但不要暴露在站台前；即使走路，需要眼观六路耳听八方，紧急情况，往大树后跑。出门散步过马路，拉好小朋友的手。积极锻炼身体，参加运动，提升对紧急情况的处理能力。江西景德镇市区发生一起严重车祸，一家三口被撞身亡，事故发生原因是什么？肇事者将承担什么法律责任？对于开车的警示：遵守交通规则，敬重生命；不要超速；体验飙车快感，请上测试车道！！！！做好观察，过前方有斑马线的路段和 路口，务必提前减速，。不管啥车，装个行车记录仪，利人利己。对过马路的非机动车和行人的警示：宁等1分钟，勿急三秒钟；在通过中间有隔离带视线受阻，务必做好停下观察后再走。对于厂家，请做好用户的培训和警示，电车的加速性能，请到测试车道体验，勿在公共道路上测试！！！！！！对于厂家，请做好用户的培训和警示，电车的加速性能，请到测试车道体验，勿在公共道路上测试！！！！！！对于厂家，请做好用户的培训和警示，电车的加速性能，请到测试车道体验，勿在公共道路上测试！！！！！！
06a2a4910f133470a69fdcd656ead656,泡泡龙,people,闲逛,18,1,8,现在是车祸报道都要带上车的牌子吗？
95994600458e2f1fa9d0ba1182018d0c,戴草帽的骷髅,people,工人,17,0,15,国家有必要限制电动车的动力了，现在的电车完全是动力过剩，尤其是极佳的加速能力导致紧急时刻让人在懵逼的情况下一撞一群人。
14a5dd35e261652067f916bd3d22afb1,王大富,people,新能源汽车动力电池包工程师，专注于新能源汽车。,14,2,5,看了视频，电瓶车不叫做横穿马路，那是正常走斑马线，这是一个路口，只不过这个路口没有红绿灯，但是画了斑马线。小米 SU7 在路口前没有减速，车速太快，看见电瓶车的事故已经来不及刹车了，本能的打方向盘躲避，撞上了绿化带，本能又打方向盘躲避，又撞向了另一侧的公交车站台。机动车应该负全部责任。但是电瓶车在过路口时为啥不看看有没有车呢？这个路口为啥没红绿灯啊啊啊啊啊啊啊啊！！！小米 SU7 挂的还是临牌，说明刚到手不久，还没来得及上牌。可能车主还在兴奋中，拿了车想迫切的试试小米 SU7 的加速性能。很多人可能对电车的加速没啥概念，尤其是年轻人，人生中的第一辆车就是电车，不是什么好事。电车加速太猛了，猛的遇到紧急情况刹车根本来不及。网上报道的小米汽车发生了多少事故，换句话说，如果开的是马路三大妈，情况可能完全就不一样了。电动车百公里 2 秒级别 3 秒级别的加速 ，对于普通人来说不是好事，很难驾驭，驾驭不住就得出事，出了事情就是大事。要敬畏电动车的速度，还有电动车车速过快，如果撞击到电池，百分百会着火的，都悠着点吧。
094099d31ca8a066daf1bd9a72f1be7e,不想努力的人,people,好好活一生,13,0,0,1、司机超速了肯定，至于超速多少，就得看后续报道了。2、路口要备刹，你永远不知道突然冒出个什么。3、国内骑电瓶车、三轮车的很多都不知道安全驾驶，经常遇到随意在机动车道，二条道，靠右边行驶就行了，右边车道几个电瓶车车占了，左边还有电瓶车占道，你让人家开车的怎么走?还有路口拐弯也不知道停一下看清楚路况再走，遇到好几次鬼探头。
bb0f25982739b55a598bbf22037c9e46,三克石头,people,小小码农,13,0,0,首先不可思议，知乎居然能看到米车事故了。其次，西安这条路又宽又直又不堵。这都能遇到横穿马路的电动车 ，汽车失控撞死人，应该买彩票了。最后感觉很无语，偏偏狂暴模式启动后，就有人干扰导致失控车祸人死。这不是天意么，天要使其亡，必先使其狂。可惜的就是路人的命。。。责任还怎么划分？西安斑马线都是车让人，路过斑马线不减速还狂暴，出了事不怪司机怪路人么？好车不能这么糟蹋
49713518f86816ab455e8dc62db1bee2,无名,people,要么好好活，要么赶紧死,13,0,4,自从有了小米，特斯拉车祸再也上不了热搜了。同时间特斯拉车祸自燃，车门打不开，就这以前热搜得挂一星期，现在根本没人关注。还有刚发生的问界M9车祸，车内人员一死二伤，别说热搜，你自己搜都看不到。
1f8e81e202f870b0d78fc00bab032e9f,邓琰,people,专注汽车音响系统升级,12,1,0,驾驶员肯定是主要责任，但这样的情况很难避免下次又出现，在西安北边郊区我就遇到过相似的路况，相似的非机动车横穿马路。幸运的是我没有出事故看视频，肇事车辆应该在急加速，可能正在体验小米汽车的狂暴模式，而两轮非机动车刚好这时正从一个没有红绿灯的路口出来，发生事故。从非机动车的视角来看，可能当时观察了路况，根据自己经验是有充足时间过去的。但很可惜，这次遇到的是正在急加速的电车。而肇事车辆如果当时真的是在体验小米汽车的狂暴模式，可能注意力不在可能出现的紧急情况上。十次事故九次快、遇到路口要减速、让速不让道，肇事车辆能遵循其中任何一条，最坏的情况也比现在的局面好很多很多。这次事故也充分体现了主动安全系统有多重要，人的注意力不够避免事故的时候，主动安全系统或许能把损失降至最低，甚至避免事故。  比如提前识别到要横穿马路的非机动车，提前紧急制动并以安全的速度变道。比如车身姿态即将失控的时候由电脑调整回来。但很明显，小米汽车还没办法在这种苛刻的情况下做更有效的应对。之前我遇到这种相似的的情况却没有发生事故主要是因为我的车速并不是很快，非机动车是一个小学生摸样的男孩骑自行车突然从没有红绿灯的乡间小路出来横穿马路。这个马路也是刚刚修好的双向八车道，路况非常好。但因为刚刚修好，跑的车很少。我当时从北往南走下坡路，估计车速有六七十码。因为视野很好，我又在中间车道，所以遇到的一些小路况就没有减速，一直匀速开。在路右侧小学生出来的那个路口停了一个大货车挡住了路口视野，小学生骑车的速度不算慢，我看到他时就立马一脚踩死刹车并向左打了一点方向，小学生看到车也立马双脚落地紧急停下来，最终我刹停在小学生面前三四米的地方。除了吓出一身冷汗外，我也非常愤怒，想落窗骂他发泄情绪。但当我看清是一个小学生一脸胆怯的看着我时，觉得他也被吓坏了，应该也吸取教训了。没说话就挂挡走了
e70a96a2d4e6a4d62743f6a9a0d04920,往事2022,people,海外理财,12,0,5,上次在红灯的地方看到一辆高合，就是快破产的那个，绿灯一亮，立马窜了出去，我估计百公里也就三秒多。这样油门踩到底的人迟早被乱开的电动车教做人
09c365f81ec91b42cb49715df0189b74,知乎用户FamxpF,people,,11,0,0,开这种[大杀器]上街，有必要再单独考一门科目5
42da3830b1a6e91109dc5227aed3b52d,小文的理想生活,people,十多年英语教学经验，兼职社区改造工作，旅游爱好者,9,0,2,总感觉提问不怀好意直接说私家车和公交车发生交通事故就行为什么要可以提某个品牌，除非是车子本身出问题了想说Russel脱口秀一段话：放一张中东人的照片，再放一张战争的照片，来一句：你怎么看。
d43c0c192c959c3f001dce5f1145822c,沉雾,people,仗义每多屠狗辈，负心多是读书人！,8,0,1,电车现在性能严重过剩，加速度太猛，对于五年以内新手驾驶员应该有审核机制，控制加速度时间。否则，在电车不断降价更亲民销量更好同时，新手驾驶电车出事故的报道肯定越来越多！
f2b8189509a77783fd5a24860a168b6f,言出法随,people,,8,0,4,这个问题早就有人讨论过。油车时代，大马力车大多都很贵。驾驶者在驾驶大马力车之前，大多也会有一定的驾驶经验，而且也不会是家庭唯一的车。极少有人拿这玩意做同勤车。并且，人家也知道这玩意不能乱开，弄不好一脚油门就要上花坛。像雨雪天气，那更是算了，老老实实的开四驱SUV出门。并且品牌也会提醒，这玩意就是个玩具，你们要会玩，官方也会不定期的组织活动、培训，当然这不是免费的。总之，各方面都会提醒你要尊重马力。现在，科技是让很多普通人可以体验到原来百万级车的马力。问题是这些普通人真的做好了准备吗？品牌在吹牛逼之外有没有想过提醒和教育消费者？我是建议啊。新能源车应该独立出来，弄一个新准驾标准。然后在原有的科目上就增加一些内容。比如紧急制动、湿滑路面操控、高速穿桩等等类似这种驾驭高性能车比较基础的训练。而且在国内新能源车这么普及的情况下人人都会去学，也要去学。这样也能提高全国驾驶者的驾驶水平。
7256f894e2697bde0a8434f5fabf19bf,想不出名字,people,,7,0,1,感觉小米汽车以后的保费会比较高，车均事故(特别是致人死亡的事故)感觉有点过于高了。PS. 电车整体保费就比油车贵
63a67a2302c7cba157999dd082347404,醉卧红尘,people,一个在知乎捡废纸板的中年大叔,7,0,3,所以我就很质疑他把那个车搞到百公里加速 2 到三秒，那就是踩错的代价…大家出门就要耳听六路眼观八分！这个新闻还不知道
c2b804aafb21b81a96128761e92b20f3,过眼云烟R7,people,,7,0,4,根据道交法分析，1.机动车在该路段超速、遇斑马线未减速慢行、行人在公交站台无过错，综合这三个因素机动车要付绝大部分责任2.两轮电动车疑似未下车推行，但并未直接导致事故发生，事故直接原因还是机动车超速和避让，所以两轮责任非常小甚至可以算无责3.行人是受害方从现实角度来说：我个人猜测机动车车主会被判全责，而且因为一个行人死亡，构成交通肇事罪，入刑，3年-7年
d370736c7bba18f5cbd1346ca380472d,稻花香里说丰年,people,啥都不会/猫奴/不吃米饭会死星人,6,0,3,看了下问题图片，大概公交站是建在过路口后不远的地方。1、无交通信号灯的路口，有人行道。2、不排除电动车上道比较虎的可能。（看了动图，确实横穿马路比较果断或者说愣。）3、从其他行车记录仪画面看su7速度不慢。就看超速到多少了。4、机动车驾驶员过路口和人行道不减速。机动车主责是跑不了了。全责不好说。
07bc18e4ef71abff342cd8dc4c9094d8,大吉大利,people,,6,0,1,科目三考试，公交站，人行道，学校等，不刹车，直接重考。
24aacad71ef07d6064446fc7173e98ab,什么也不会,people,好像跳进一个大坑,6,0,0,品牌一换，回复过万
6e7b2a85126ece123f7051b079acad23,瑞奇,people,,5,0,0,斑马线应该只在40公里区域设置，其余都应该有红绿灯。不知道现在的法律是怎么规定的。司机打方向盘是绝对错误的，这种直接撞上去是正确的。高速的情况下打方向盘，汽车大概率失控。人行道上不应该骑电动车，电动车应该在规定的自行车道上骑行。这个应该被禁了。这次不是年轻的驾驶员（38岁），但是年轻人和刚刚拿到驾照的驾驶员不应该开加速度过快的汽车，国外的方法是设置一个P牌/预备牌照（Probationary）。在考出驾照的第一年为红色P牌，第二到第四年为绿色P牌。这四年都不允许开马力过大的汽车，并且红色P不能带超过1个16-22岁的朋友（家人除外），还有一系列其他规定。公交车站前面是否应该有一些防护，或者所设置的位置是否合理？
b7de295a3c580a8ef43d416314c1c6ec,抚晓,people,不如牛马,5,0,6,就问问小米汽车的一把手，普通人是否需要一辆3秒加速破百的车辆？
c46bf8dbb7fa6a840f025a368d949252,木子岛力,people,就是一水煮白菜。私信不回复的，靴靴,4,0,0,现在的司机开车真的一点常识都没有。右转让直行对吧，可有多少司机右转抢车道的。人行横道减速避让对吧，可就有欠儿登加速抢道的。变道要打转向对吧，可很多人就喜欢在马路上左右摇摆，转向灯都不带亮一下，更有甚者在堵车时直接加塞，招呼都不打一下。过路口要减速对吧，可是很多老司机加速过路口，都不看看左右有没有来车。开车骑线的，一辆车占两个车道，骑一两下也就不说啥了，那些骑一路的，搞不明白。还有开车手持打电话的、刷抖音的、发消息的，是觉得日子过的太平淡了么？还有很多，比如机动车不能上人行道，堵车了就都是机动车道，应急车道？堵车了就没有应急车道；很多乡道是单行道，限速60，但是总有讨吃鬼能开到100以上，碰到障碍物直接开进地里面去。很多司机出了事儿总会说这是对方的问题，可仔细想想，出了小事儿，费时费力，出了大事儿，车毁人亡。开车的总想着行人要守交规，不想想自己守没守。而且你开的是车，撞的是人，正常的人都会对后果于心不忍，素质低的也得赔出一大笔钱。为啥正经老司机开车遇到老人不摁喇叭远远跟着，就怕一不小心赔个底儿掉。行人其实也要有自觉性，按照路灯指示过马路这是常识，在这基础上也要左右看看有没有二五仔瞎开车。何况，你凭啥相信所有人开车都有技术？越是开车时间长的，越不相信所有司机。如果不是没有常识，那就是没有素质。
1505758b2ac67dfcc4afb0e6cf505e1c,树哥hello,people,看透不要紧，只要朱易真 ！,4,0,0,每天看车祸集锦的，从来不认为是啥品牌的责任，而是所有车都会如此，只是这几年老是强调特斯拉事故，所以一个个回旋镖啊终将会给所有内地车企一个微小伤害
15324736147dce25eb1f3cb769b29a94,本乎小萌宠,people,"对方沉默不语,给你丢了一个诱惑的眼神~",4,0,0,正常，鬼火少年，垃圾刹车，超高马力。出问题的概率不是升高了一点半点
5df91b753a22e78876b1a00eae7a6039,蒙德牙医,people,,4,0,0,车本身没问题，只是原来“2档7300转干它”的这个群体现在买这辆车了，这辆车也有意以性能加速为卖点。区别就是原来地板油2档7300转的车光吼不走，su7前半段加速日产gtr见到腿都发抖。
7b3022c0dfebc21a7d9798d58e2789ec,知乎极客,people,爱知乎、爱写作、爱生活、广交友！,3,0,1,这劲儿真大！说实话最头痛开这种路了。机动车和非机动车，三轮车各种混行，还有这种没有红绿灯的路口。很多人其实是不适合开车的，更不适合开大马力车。只不过以前有价格这个门槛挡住了他们，但电动车的普及降低了这个门槛。汽车快到斑马线开太快有责任，电平车横穿马路不观察也有些责任，可怜的是站台上的人，无辜啊飞来横祸。
aade0b76d7cea1530e79ba34bcfb7d02,三无人士,people,菜鸡lol及lolm选手，造价师。只聊聊lol。,3,0,0,司机超速了，觉得没有红绿灯想试试加速过的快感，就这么简单。你随便换个其它电车来，说法也是一样的。
2e68c8d8d7edbfafb672bd7110fd416c,zoohoo,people,这家伙很懒，什么介绍都没写。,3,0,0,现在是车祸报道都要带上车的牌子吗？其心可诛 
eac6f61076463f2367a240274d0de0b6,Dolja,people,不事翻译的翻译，干过执法，搞过系统，还做过精益生产。,3,0,0,这种事故，任何替车开脱的和说车有问题的都是吃人血馒头。驾驶员犯罪就判驾驶员，出人命的事还在那玩饭圈粉丝对喷，脸都不要了。
a56c625b25726c551dcd2eff3ac86849,小潘侃天侃地,people,,3,0,3,让速不让道，这是多少车主血的经验换来的。肇事车主应该是新车，本想找个人烟稀少的地方，感受下新车的动力，却没有想到发生了悲剧。小米汽车的加速非常快，新手确实要多熟悉下，那怕是老手，原来的油车加速和电车的起步加速也不是一个档次，安全，安全最重要。我个人有个疑问类似情况，自动驾驶会如何选择？有专业人士可以普及下。
50e90577b71f26b1ff804bc20e1219b1,张谦,people,,2,0,0,电动车飙零百加速这个参数就是属于伪命题，然后随之而来还带来了一系列的问题，奈何各大厂家还都拿这个当卖点，国家也都不带管一管的吗
44368af1dbd78ac4fbf4597be097c388,松鼠,people,,2,0,3,鬼火少年飙车出车祸，是鬼火的问题还是人的问题？以前是GK5和思域秒天秒地秒空气，现在粗粮车成了新一代鬼火江苏这边省道都是这样的路况，路边绿化，中间绿植，随机出现村道横穿斑马线，我开这种路看到路口必踩刹车
c457f35ff6d739b3d2ef18ead07492c5,Tony带睡,people,冰冷的数据人,2,0,0,友情提醒各位一句在这话题下鼓吹让速不让道、强调电动车横穿道路，过斑马线不推行来减免机动车不减速责任互相拉踩品牌的看到骂完再拉黑。这不是无脑水军，就是马路杀手，最基本的事实都能歪曲，算不得人了。
8da41421f3ce9d80bd04f880681b8a2d,枫中奇谈,people,怀疑与迷惑并存，肯定与坚持同在,2,0,0,一个交通事故，有了个小米的名头，一下子就关注了
b1be7d9abec6782635be198d2a8df311,陌灬暮色,people,,2,0,0,让速不让道，这交规都没学嘛？怎么拿的驾照呀。
05902dd5d24c9ef099d2383a5695c3bf,请叫我洁仔,people,,2,0,0,汽车厂家在这起事故中违法了吗？
0ba5c4f0b6a00d82b9286ed025349ca6,可恶又烦人的反派,people,,2,0,0,撞公交站台致人死亡的不应该是司机吗？
54d39311c211d12e931bb2359d47f325,凛冬将至,people,将优秀的辅助驾驶产品渗透寻常百姓车,2,0,3,AEB为啥没有触发。如果能紧急刹停，就不会有后续了。
6f3cc014a36231a939174b788f71ad9e,夏寒,people,,1,0,0,和车本身没啥关系 就是超速撞站台行人你换一辆奥拓来也是一个结果 事实清楚至于横穿的电动车要不要担责按照让速不让道的原则大概是判不到责任的
46c89629ec3cb17423445011f51db02c,依然,people,穿过苍茫的蓝色海洋,1,0,4,我一直都说，电车提速太快，那些花里胡哨的灯和智能超亮远光灯，才是现在汽车的潜在危险！可他们只让爱国支持国产！
b8aba8bf6039152ba2eef21cc5da5793,凿子投教,people,打开生活化理财新方式,1,0,1,第一，让速不让道，第二，超速行使，导致慌神，猛打方向；三，就算刹车也减少损失，这家伙是懵逼了，不知道刹车在哪了么。司机次责！
2af767d6b3c34b32ee386acf0b602a94,牛斯克,people,你知道的都是它们让你知道的。,1,0,0,让速不让道
3d6cb64325419dbc8bb0b96bbc259089,hhhhhfcnk,people,,1,0,1,宁见法官不见法医，这种情况下仅减速就可以了，不要乱动方向盘。
1039beb325597b9a947ee7899b52f24a,墨守成规,people,,1,0,0,啊对对对雷军全责把他抓起来
e71857ddeead313583343dff9efbdd48,Jarvis,people,新能源汽车/互联网科技斜杠分析师，电动汽车百人会受邀参会,1,0,0, 强烈建议动力模式设置使用门槛，或者解锁条件。比如类似智驾需要通过考试才能使用，运动模式也得考试或者开满xx公里才能解锁。要不然这动辄三四秒的零百，真心不是每个人都能遭的住的。我在封闭场地地板油踩过几次，那个感觉真心要有充足的准备才行，要是一不小心踩到底了，大概率会慌。希望后续针对这种超强动力的监管尽快出台吧，马路上真心不是每个人都是车手啊。
2d442de345db9fe752d452d0258492df,张伟,people,虚度年华我乐意！杠我就是你不对！,1,0,4,如果我没理解错一共3方:1.电动车，也就是电瓶车横穿马路2.司机避让电动车，撞向了公交站3.公交站的无辜人被撞死了这么看:1. 电动车横穿马路，罪大恶极，建议死刑2.司机避让造成公交站人民死亡，过失致死司机该如何处理这种情况？不避让:公交事故，一样赔得裤儿都没得穿所以还是:1.找代驾开，责任不在你2，请司机开，责任不在你3. 打出租车 或者公共交通出行，且等公交的时候站远点。
1ba83645eac431b8c1ce7e08f95329f9,SPS,people,,1,0,0,昨晚智能车，就不能遇到强踩油门时候启动紧闭避险吗？这功能很难吗？
